Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-2.tif,85,375,36,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-3.tif,94,496,45,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-1.tif,51,136,18,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-2.tif,67,235,31,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-3.tif,72,312,30,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-1.tif,90,13,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-2.tif,142,24,4,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-3.tif,190,19,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-1.tif,102,280,10,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-2.tif,154,17,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-3.tif,202,26,9,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-1.tif,106,49,5,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-2.tif,87,18,4,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-3.tif,104,19,5,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-1.tif,43,133,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-2.tif,68,3,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-3.tif,90,5,2,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-1.tif,102,1,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-2.tif,155,1,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-3.tif,194,4,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-1.tif,77,2,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-2.tif,119,5,1,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-3.tif,175,10,4,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-1.tif,179,1,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-2.tif,260,24,11,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-3.tif,356,15,7,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-1.tif,423,36,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-2.tif,550,24,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-3.tif,715,17,6,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-1.tif,265,82,16,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-2.tif,324,19,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-3.tif,368,25,9,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-1.tif,85,70,2,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-2.tif,134,13,1,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-3.tif,168,11,1,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-1.tif,104,2,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-2.tif,167,1,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-3.tif,154,2,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-1.tif,47,1,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-2.tif,81,1,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-3.tif,111,2,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,779,15,3,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,988,20,5,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,1212,22,4,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-1.tif,528,19,6,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-2.tif,672,28,12,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-3.tif,792,31,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-1.tif,653,28,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-2.tif,851,14,6,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-3.tif,1016,23,9,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-1.tif,253,13,2,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-2.tif,400,7,2,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-3.tif,501,11,2,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,277,26,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,404,23,1,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,477,24,4,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-1.tif,163,8,3,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-2.tif,251,8,4,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-3.tif,312,10,4,0,0,0,0,0,4,4,0.126,microns
