Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-1.tif,66,439,32,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-2.tif,85,650,45,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-3.tif,94,870,52,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-1.tif,51,273,22,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-2.tif,67,434,38,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-3.tif,72,593,35,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-1.tif,90,45,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-2.tif,142,57,9,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-3.tif,190,53,12,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-1.tif,102,1755,21,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-2.tif,154,63,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-3.tif,202,71,15,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-1.tif,106,248,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-2.tif,87,58,5,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-3.tif,104,69,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-1.tif,43,864,2,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-2.tif,68,11,1,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-3.tif,90,11,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-1.tif,102,4,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-2.tif,155,3,1,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-3.tif,194,9,5,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-1.tif,77,12,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-2.tif,119,15,2,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-3.tif,175,39,10,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-1.tif,179,6,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-2.tif,260,52,17,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-3.tif,356,35,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-1.tif,423,200,17,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-2.tif,550,86,15,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-3.tif,715,58,17,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-1.tif,265,493,39,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-2.tif,324,78,19,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-3.tif,368,88,24,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-1.tif,85,706,8,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-2.tif,134,86,7,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-3.tif,168,88,5,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-1.tif,104,11,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-2.tif,167,7,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-3.tif,154,4,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-1.tif,47,2,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-2.tif,81,6,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-3.tif,111,6,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,779,35,11,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,988,48,12,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,1212,55,14,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-1.tif,528,48,10,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-2.tif,672,54,20,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-3.tif,792,64,27,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-1.tif,653,128,16,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-2.tif,851,36,15,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-3.tif,1016,50,21,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-1.tif,253,88,5,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-2.tif,400,33,6,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-3.tif,501,39,10,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,277,86,12,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,404,80,11,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,477,83,13,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-1.tif,163,43,8,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-2.tif,251,28,10,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-3.tif,312,31,10,0,0,0,0,0,4,4,0.126,microns
