Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\MC371-GluA2-Vglut1_lif - B-IPSI-3.tif,1173,1641,319,0,55,255,56,255,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-1.tif,180,599,76,0,38,255,46,255,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-2.tif,126,471,56,0,58,255,71,255,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-3.tif,165,1030,86,0,56,255,53,255,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-1.tif,66,457,29,0,53,255,44,255,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-2.tif,418,901,156,0,36,255,43,255,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-3.tif,234,690,93,0,47,255,56,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-1.tif,612,20,5,0,47,255,30,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-2.tif,716,19,6,0,49,255,38,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-3.tif,692,7,1,0,52,255,52,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-1.tif,685,0,0,0,43,255,38,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-2.tif,826,2,1,0,46,255,44,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-3.tif,826,6,3,0,49,255,41,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-1.tif,501,14,3,0,44,255,32,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-2.tif,912,28,6,0,39,255,29,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-3.tif,743,10,6,0,43,255,39,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-1.tif,1014,2,0,0,33,255,44,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-2.tif,647,15,2,0,44,255,35,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-3.tif,918,11,3,0,43,255,41,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-1.tif,1372,13,3,0,38,255,32,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-2.tif,1512,4,2,0,39,255,39,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-3.tif,1538,14,8,0,39,255,39,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-1.tif,888,4,0,0,32,255,27,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-2.tif,533,4,1,0,44,255,30,255,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-3.tif,579,0,0,0,46,255,52,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-1.tif,1363,9,5,0,43,255,41,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-2.tif,1109,4,2,0,52,255,61,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-3.tif,1275,27,14,0,52,255,43,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-1.tif,1356,6,1,0,55,255,49,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-2.tif,1426,21,10,0,58,255,44,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-3.tif,1577,10,5,0,58,255,50,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-1.tif,1281,4,2,0,49,255,47,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-2.tif,1176,10,6,0,53,255,43,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-3.tif,1311,29,13,0,52,255,38,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-1.tif,1096,1,0,0,36,255,44,255,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-2.tif,1069,3,1,0,39,255,38,255,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-3.tif,889,4,1,0,43,255,39,255,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-1.tif,554,2,0,0,44,255,33,255,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-2.tif,550,1,0,0,47,255,55,255,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-3.tif,973,2,0,0,35,255,39,255,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-1.tif,161,0,0,0,52,255,47,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-2.tif,265,0,0,0,50,255,49,255,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-3.tif,293,3,0,0,52,255,39,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,1493,17,6,0,64,255,59,255,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,1740,28,9,0,67,255,58,255,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,3106,87,30,0,49,255,46,255,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-1.tif,1544,36,8,0,56,255,46,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-2.tif,1566,44,21,0,61,255,50,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-3.tif,1145,44,20,0,74,255,58,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-1.tif,1481,54,9,0,68,255,47,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-2.tif,1493,60,15,0,74,255,50,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-3.tif,1918,66,25,0,70,255,50,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-1.tif,1314,3,1,0,44,255,53,255,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-2.tif,1119,16,5,0,55,255,43,255,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-3.tif,1376,27,7,0,53,255,41,255,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,1042,21,5,0,50,255,41,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,934,12,2,0,58,255,47,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,1171,36,8,0,55,255,39,255,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-1.tif,785,1,0,0,39,255,46,255,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-2.tif,1060,7,2,0,39,255,38,255,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-3.tif,789,6,2,0,50,255,39,255,4,4,0.126,microns
