Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\MC371-GluA2-Vglut1_lif - B-IPSI-3.tif,862,1151,230,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-1.tif,118,439,50,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-2.tif,189,650,90,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-3.tif,220,870,104,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-1.tif,128,273,41,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-2.tif,167,434,66,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-3.tif,165,593,72,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-1.tif,246,45,9,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-2.tif,347,57,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-3.tif,419,53,16,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-1.tif,210,1755,38,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-2.tif,311,63,12,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-3.tif,420,71,18,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-1.tif,256,248,26,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-2.tif,226,58,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-3.tif,247,69,11,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-1.tif,104,864,10,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-2.tif,167,11,2,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-3.tif,248,11,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-1.tif,246,4,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-2.tif,361,3,2,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-3.tif,430,9,5,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-1.tif,179,12,1,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-2.tif,236,15,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-3.tif,310,39,10,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-1.tif,405,6,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-2.tif,574,52,22,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-3.tif,756,35,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-1.tif,842,200,30,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-2.tif,1059,86,22,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-3.tif,1264,58,22,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-1.tif,561,493,59,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-2.tif,680,78,23,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-3.tif,737,88,28,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-1.tif,188,706,17,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-2.tif,244,86,7,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-3.tif,323,88,8,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-1.tif,218,11,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-2.tif,313,7,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-3.tif,295,4,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-1.tif,125,2,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-2.tif,164,6,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-3.tif,222,6,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,1452,35,15,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,1752,48,16,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,2015,55,17,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-1.tif,1083,48,12,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-2.tif,1261,54,24,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-3.tif,1423,64,29,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-1.tif,1415,128,26,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-2.tif,1727,36,19,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-3.tif,1916,50,28,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-1.tif,557,88,11,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-2.tif,772,33,7,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-3.tif,903,39,12,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,597,86,19,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,755,80,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,869,83,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-1.tif,317,43,11,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-2.tif,435,28,12,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-3.tif,544,31,12,0,0,0,0,0,4,4,0.126,microns
