Image,Red Puncta Count,Green Puncta Count,Colocalized Puncta Count,Offset Used,Lower Red Threshold,Upper Red Threshold,Lower Green Threshold,Upper Green Threshold,Red Min Pixel,Green Min Pixel,Scale,Unit
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-1.tif,92,439,43,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-2.tif,143,650,75,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-CONTRA-3.tif,157,870,85,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-1.tif,92,273,33,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-2.tif,114,434,53,0,0,0,0,0,4,4,0.125,microns
Output\MC371-GluA2-Vglut1_lif - C-IPSI-3.tif,117,593,54,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-1.tif,159,45,9,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-2.tif,242,57,12,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-CONTRA-3.tif,304,53,16,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-1.tif,160,1755,28,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-2.tif,224,63,12,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - A-IPSI-3.tif,300,71,16,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-1.tif,174,248,18,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-2.tif,156,58,6,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-CONTRA-3.tif,171,69,9,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-1.tif,68,864,8,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-2.tif,116,11,2,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - B-IPSI-3.tif,158,11,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-1.tif,154,4,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-2.tif,250,3,1,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-CONTRA-3.tif,314,9,5,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-1.tif,124,12,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-2.tif,183,15,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-1-GluA2-Vglut1_lif - C-IPSI-3.tif,249,39,10,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-1.tif,293,6,3,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-2.tif,411,52,20,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_CONTRA-3.tif,539,35,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-1.tif,624,200,25,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-2.tif,796,86,20,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - A_IPSI-3.tif,995,58,21,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-1.tif,401,493,48,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-2.tif,493,78,21,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B-CONTRA-3.tif,544,88,26,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-1.tif,135,706,13,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-2.tif,172,86,7,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - B_IPSI-3.tif,237,88,7,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-1.tif,174,11,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-2.tif,230,7,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-CONTRA-3.tif,220,4,0,0,0,0,0,0,4,4,0.126,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-1.tif,87,2,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-2.tif,115,6,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_3-3-2_GluA2-Vglut1_lif - C-IPSI-3.tif,159,6,0,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-1.tif,1100,35,14,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-2.tif,1381,48,15,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-CONTRA-3.tif,1604,55,16,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-1.tif,799,48,11,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-2.tif,948,54,22,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - A-IPSI-3.tif,1111,64,28,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-1.tif,1015,128,21,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-2.tif,1261,36,16,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-CONTRA-3.tif,1475,50,25,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-1.tif,404,88,7,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-2.tif,596,33,6,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - B-IPSI-3.tif,688,39,10,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-1.tif,426,86,16,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-2.tif,579,80,13,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-CONTRA-3.tif,666,83,14,0,0,0,0,0,4,4,0.125,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-1.tif,242,43,9,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-2.tif,339,28,11,0,0,0,0,0,4,4,0.126,microns
Output\MC_4-6-3-GluA2-Vglut1_lif - C-IPSI-3.tif,446,31,11,0,0,0,0,0,4,4,0.126,microns
